order_item_id,order_id,product_id,quantity,unit_price,discount_amount
5092,2660,41,1,582.42,0.0
5093,2661,18,1,563.05,0.0
5094,2662,24,4,625.05,375.03
5095,2663,50,1,537.63,0.0
5096,2663,11,1,792.78,0.0
5097,2663,9,2,68.23,0.0
5098,2663,6,1,91.52,0.0
5099,2664,32,1,41.85,0.0
5100,2664,29,1,619.47,0.0
5101,2665,43,1,34.39,5.16
5102,2665,14,1,796.41,119.46
5103,2665,1,1,465.94,69.89
5104,2665,17,2,537.5,161.25
5105,2666,19,1,578.53,86.78
5106,2666,50,1,537.63,80.64
5107,2666,15,1,645.47,96.82
5108,2667,24,1,625.05,62.5
5109,2668,40,4,11.32,9.06
5110,2668,36,1,127.23,25.45
5111,2668,50,1,537.63,107.53
5112,2668,43,1,34.39,6.88
5113,2669,37,1,255.27,51.05
5114,2669,45,1,367.04,73.41
5115,2670,2,1,15.91,3.18
5116,2670,45,1,367.04,73.41
5117,2670,7,1,607.15,121.43
5118,2671,19,1,578.53,0.0
5119,2672,34,1,375.85,112.76
5120,2672,40,1,11.32,3.4
5121,2673,49,1,283.23,84.97
5122,2673,18,2,563.05,337.83
5123,2673,22,1,466.05,139.81
5124,2673,30,4,566.48,679.78
5125,2673,42,1,52.69,15.81
5126,2674,49,1,283.23,42.48
5127,2675,36,1,127.23,0.0
5128,2676,47,1,574.13,114.83
5129,2677,33,1,564.13,112.83
5130,2677,20,1,270.47,54.09
5131,2677,37,1,255.27,51.05
5132,2678,28,2,560.0,336.0
5133,2678,33,1,564.13,169.24
5134,2679,23,1,365.58,54.84
5135,2680,32,1,41.85,12.55
5136,2680,9,1,68.23,20.47
5137,2681,25,2,670.68,402.41
5138,2682,3,1,414.71,41.47
5139,2682,29,1,619.47,61.95
5140,2683,43,4,34.39,41.27
5141,2683,8,1,785.96,235.79
5142,2684,48,1,211.59,63.48
5143,2685,33,1,564.13,112.83
5144,2686,38,1,625.69,125.14
5145,2686,23,1,365.58,73.12
5146,2687,41,1,582.42,174.73
5147,2688,49,1,283.23,56.65
5148,2688,27,1,707.76,141.55
5149,2689,3,1,414.71,41.47
5150,2690,8,1,785.96,78.6
5151,2691,4,1,600.54,60.05
5152,2692,23,2,365.58,73.12
5153,2693,15,1,645.47,129.09
5154,2694,50,1,537.63,161.29
5155,2695,31,1,362.11,0.0
5156,2695,46,1,500.59,0.0
5157,2695,8,1,785.96,0.0
5158,2696,34,1,375.85,56.38
5159,2697,35,1,562.97,56.3
5160,2698,16,3,123.03,73.82
5161,2699,30,1,566.48,0.0
5162,2699,12,1,207.76,0.0
5163,2700,35,1,562.97,56.3
5164,2701,3,1,414.71,41.47
5165,2701,24,1,625.05,62.5
5166,2702,47,2,574.13,0.0
5167,2702,34,2,375.85,0.0
5168,2702,27,2,707.76,0.0
5169,2703,7,3,607.15,273.22
5170,2704,35,1,562.97,56.3
5171,2705,35,3,562.97,337.78
5172,2705,27,1,707.76,141.55
5173,2705,37,1,255.27,51.05
5174,2706,33,1,564.13,0.0
5175,2706,9,1,68.23,0.0
5176,2706,40,1,11.32,0.0
5177,2707,48,1,211.59,42.32
5178,2708,27,1,707.76,0.0
5179,2709,28,1,560.0,56.0
5180,2710,38,2,625.69,125.14
5181,2711,23,1,365.58,0.0
5182,2711,30,1,566.48,0.0
5183,2712,29,1,619.47,92.92
5184,2713,4,1,600.54,90.08
5185,2714,27,3,707.76,318.49
5186,2715,12,2,207.76,62.33
5187,2715,9,1,68.23,10.23
5188,2715,17,1,537.5,80.62
5189,2716,14,1,796.41,159.28
5190,2716,15,1,645.47,129.09
5191,2717,10,1,631.18,126.24
5192,2717,35,2,562.97,225.19
5193,2717,3,1,414.71,82.94
5194,2718,37,4,255.27,102.11
5195,2718,18,1,563.05,56.3
5196,2718,43,3,34.39,10.32
5197,2719,38,3,625.69,375.41
5198,2719,7,1,607.15,121.43
5199,2719,50,1,537.63,107.53
5200,2720,32,4,41.85,33.48
5201,2720,39,3,22.96,13.78
5202,2721,28,2,560.0,112.0
5203,2721,39,3,22.96,6.89
5204,2721,38,1,625.69,62.57
5205,2722,46,3,500.59,225.27
5206,2723,10,3,631.18,0.0
5207,2724,39,2,22.96,0.0
5208,2724,4,2,600.54,0.0
5209,2724,47,1,574.13,0.0
5210,2725,23,1,365.58,73.12
5211,2725,31,2,362.11,144.84
5212,2726,5,1,421.71,42.17
5213,2726,32,1,41.85,4.19
5214,2726,19,1,578.53,57.85
5215,2727,30,1,566.48,84.97
5216,2728,21,1,223.49,33.52
5217,2729,18,1,563.05,112.61
5218,2729,22,1,466.05,93.21
5219,2729,6,1,91.52,18.3
5220,2730,4,1,600.54,180.16
5221,2731,33,1,564.13,56.41
5222,2731,9,2,68.23,13.65
5223,2731,14,1,796.41,79.64
5224,2731,10,1,631.18,63.12
5225,2732,33,1,564.13,112.83
5226,2733,48,1,211.59,42.32
5227,2733,9,2,68.23,27.29
5228,2734,49,1,283.23,0.0
5229,2734,12,1,207.76,0.0
5230,2735,40,1,11.32,0.0
5231,2736,36,1,127.23,12.72
5232,2736,49,1,283.23,28.32
5233,2736,40,1,11.32,1.13
5234,2737,37,1,255.27,76.58
5235,2738,26,4,584.12,467.3
5236,2739,18,2,563.05,225.22
5237,2739,41,1,582.42,116.48
5238,2739,21,4,223.49,178.79
5239,2740,33,3,564.13,0.0
5240,2741,13,2,779.74,0.0
5241,2741,23,1,365.58,0.0
5242,2741,48,4,211.59,0.0
5243,2741,35,4,562.97,0.0
5244,2742,21,2,223.49,134.09
5245,2743,25,1,670.68,0.0
5246,2744,18,1,563.05,0.0
5247,2745,3,1,414.71,82.94
5248,2746,20,2,270.47,162.28
5249,2747,4,1,600.54,90.08
5250,2747,42,1,52.69,7.9
5251,2748,33,1,564.13,84.62
5252,2749,26,4,584.12,350.47
5253,2750,34,1,375.85,75.17
5254,2750,21,1,223.49,44.7
5255,2750,7,1,607.15,121.43
5256,2751,45,1,367.04,36.7
5257,2751,48,3,211.59,63.48
5258,2751,44,1,375.48,37.55
5259,2752,4,1,600.54,180.16
5260,2753,9,2,68.23,13.65
5261,2754,6,1,91.52,27.46
5262,2754,15,1,645.47,193.64
5263,2754,31,1,362.11,108.63
5264,2755,6,1,91.52,13.73
5265,2756,44,3,375.48,168.97
5266,2756,35,1,562.97,84.45
5267,2756,13,1,779.74,116.96
5268,2757,5,1,421.71,0.0
5269,2757,46,1,500.59,0.0
5270,2757,19,1,578.53,0.0
5271,2757,45,1,367.04,0.0
5272,2758,29,1,619.47,92.92
5273,2758,47,1,574.13,86.12
5274,2758,32,1,41.85,6.28
5275,2759,13,1,779.74,155.95
5276,2760,28,3,560.0,504.0
5277,2760,10,1,631.18,189.35
5278,2761,11,1,792.78,237.83
5279,2761,33,5,564.13,846.2
5280,2762,26,3,584.12,350.47
5281,2762,5,1,421.71,84.34
5282,2762,32,1,41.85,8.37
5283,2763,25,1,670.68,100.6
5284,2763,29,2,619.47,185.84
5285,2763,11,2,792.78,237.83
5286,2763,5,1,421.71,63.26
5287,2764,32,2,41.85,8.37
5288,2764,18,1,563.05,56.3
5289,2764,44,1,375.48,37.55
5290,2765,25,1,670.68,201.2
5291,2766,50,1,537.63,53.76
5292,2766,14,1,796.41,79.64
5293,2766,49,1,283.23,28.32
5294,2766,31,1,362.11,36.21
5295,2767,5,1,421.71,63.26
5296,2767,1,1,465.94,69.89
5297,2768,40,1,11.32,3.4
5298,2769,9,2,68.23,40.94
5299,2770,31,1,362.11,54.32
5300,2771,42,1,52.69,10.54
5301,2772,13,1,779.74,0.0
5302,2772,16,1,123.03,0.0
5303,2773,23,1,365.58,109.67
5304,2773,14,1,796.41,238.92
5305,2773,24,2,625.05,375.03
5306,2773,35,3,562.97,506.67
5307,2774,32,1,41.85,6.28
5308,2774,5,1,421.71,63.26
5309,2775,22,1,466.05,69.91
5310,2775,19,2,578.53,173.56
5311,2775,34,1,375.85,56.38
5312,2775,26,1,584.12,87.62
5313,2776,48,1,211.59,63.48
5314,2776,9,1,68.23,20.47
5315,2777,50,2,537.63,0.0
5316,2778,47,1,574.13,86.12
5317,2779,25,1,670.68,100.6
5318,2780,32,1,41.85,4.19
5319,2781,15,1,645.47,0.0
5320,2781,1,3,465.94,0.0
5321,2782,23,1,365.58,73.12
5322,2783,33,1,564.13,169.24
5323,2783,18,4,563.05,675.66
5324,2783,21,1,223.49,67.05
5325,2784,30,1,566.48,0.0
5326,2785,26,1,584.12,175.24
5327,2786,7,1,607.15,182.14
5328,2786,2,1,15.91,4.77
5329,2786,4,1,600.54,180.16
5330,2786,24,1,625.05,187.51
5331,2787,46,1,500.59,50.06
5332,2787,37,1,255.27,25.53
5333,2787,25,1,670.68,67.07
5334,2788,43,1,34.39,3.44
5335,2789,41,1,582.42,58.24
5336,2790,8,1,785.96,235.79
5337,2790,46,1,500.59,150.18
5338,2790,13,1,779.74,233.92
5339,2790,9,1,68.23,20.47
5340,2791,23,1,365.58,36.56
5341,2792,28,1,560.0,168.0
5342,2793,27,3,707.76,318.49
5343,2793,9,1,68.23,10.23
5344,2794,28,1,560.0,168.0
5345,2794,26,1,584.12,175.24
5346,2795,39,2,22.96,6.89
5347,2796,17,1,537.5,0.0
5348,2797,38,2,625.69,250.28
5349,2797,33,1,564.13,112.83
5350,2798,12,1,207.76,62.33
5351,2798,19,1,578.53,173.56
5352,2798,21,1,223.49,67.05
5353,2799,24,1,625.05,187.51
5354,2800,36,1,127.23,38.17
5355,2801,49,1,283.23,42.48
5356,2801,17,1,537.5,80.62
5357,2802,27,1,707.76,141.55
5358,2802,15,1,645.47,129.09
5359,2802,33,2,564.13,225.65
5360,2802,13,1,779.74,155.95
5361,2803,39,3,22.96,10.33
5362,2804,13,1,779.74,0.0
5363,2804,19,1,578.53,0.0
5364,2804,46,1,500.59,0.0
5365,2805,22,1,466.05,0.0
5366,2806,10,4,631.18,504.94
5367,2806,14,1,796.41,159.28
5368,2807,36,1,127.23,25.45
5369,2807,5,1,421.71,84.34
5370,2808,45,1,367.04,36.7
5371,2809,15,1,645.47,96.82
5372,2810,33,1,564.13,0.0
5373,2810,26,1,584.12,0.0
5374,2810,37,1,255.27,0.0
5375,2810,24,1,625.05,0.0
5376,2811,16,1,123.03,18.45
5377,2811,29,1,619.47,92.92
5378,2811,42,3,52.69,23.71
5379,2811,7,1,607.15,91.07
5380,2812,14,1,796.41,238.92
5381,2813,19,1,578.53,86.78
5382,2814,1,1,465.94,93.19
5383,2815,17,1,537.5,53.75
5384,2816,8,1,785.96,78.6
5385,2817,35,1,562.97,112.59
5386,2818,11,1,792.78,0.0
5387,2819,1,1,465.94,69.89
5388,2820,33,1,564.13,56.41
5389,2820,38,1,625.69,62.57
5390,2821,24,1,625.05,0.0
5391,2822,24,5,625.05,625.05
5392,2823,22,1,466.05,46.61
5393,2824,2,1,15.91,3.18
5394,2824,45,1,367.04,73.41
5395,2825,24,1,625.05,0.0
5396,2826,28,1,560.0,112.0
5397,2826,20,1,270.47,54.09
5398,2827,3,2,414.71,0.0
5399,2828,8,1,785.96,0.0
5400,2828,34,1,375.85,0.0
5401,2829,48,1,211.59,21.16
5402,2830,15,1,645.47,96.82
5403,2831,23,5,365.58,365.58
5404,2831,31,1,362.11,72.42
5405,2832,2,2,15.91,6.36
5406,2832,43,1,34.39,6.88
5407,2832,50,1,537.63,107.53
5408,2833,25,1,670.68,0.0
5409,2833,37,1,255.27,0.0
5410,2833,21,1,223.49,0.0
5411,2833,28,1,560.0,0.0
5412,2833,2,1,15.91,0.0
5413,2834,22,1,466.05,46.61
5414,2835,9,1,68.23,0.0
5415,2836,29,1,619.47,185.84
5416,2837,2,1,15.91,3.18
5417,2838,29,1,619.47,0.0
5418,2838,25,1,670.68,0.0
5419,2838,32,1,41.85,0.0
5420,2839,30,1,566.48,113.3
5421,2840,49,1,283.23,0.0
5422,2841,10,5,631.18,946.77
5423,2841,28,2,560.0,336.0
5424,2842,33,3,564.13,338.48
5425,2843,6,1,91.52,18.3
5426,2843,26,4,584.12,467.3
5427,2844,50,1,537.63,107.53
5428,2845,14,1,796.41,79.64
5429,2846,6,1,91.52,9.15
5430,2846,37,1,255.27,25.53
5431,2847,21,4,223.49,178.79
5432,2847,46,1,500.59,100.12
5433,2847,35,3,562.97,337.78
5434,2848,15,1,645.47,193.64
5435,2848,24,1,625.05,187.51
5436,2849,4,2,600.54,0.0
5437,2849,28,1,560.0,0.0
5438,2849,41,3,582.42,0.0
5439,2850,50,5,537.63,403.22
5440,2851,4,1,600.54,120.11
5441,2851,10,2,631.18,252.47
5442,2852,47,3,574.13,172.24
5443,2853,15,1,645.47,193.64
5444,2853,30,1,566.48,169.94
5445,2854,48,1,211.59,63.48
5446,2855,48,1,211.59,42.32
5447,2855,15,1,645.47,129.09
5448,2855,16,1,123.03,24.61
5449,2856,39,1,22.96,4.59
5450,2856,4,1,600.54,120.11
5451,2857,1,1,465.94,0.0
5452,2858,36,1,127.23,25.45
5453,2858,26,1,584.12,116.82
5454,2859,28,1,560.0,112.0
5455,2860,40,2,11.32,3.4
5456,2861,47,1,574.13,0.0
5457,2861,17,1,537.5,0.0
5458,2862,12,1,207.76,31.16
5459,2862,49,2,283.23,84.97
5460,2863,28,2,560.0,0.0
5461,2864,43,2,34.39,6.88
5462,2865,5,1,421.71,63.26
5463,2866,7,1,607.15,0.0
5464,2867,22,1,466.05,139.81
5465,2867,9,2,68.23,40.94
5466,2867,17,2,537.5,322.5
5467,2867,10,3,631.18,568.06
5468,2867,32,1,41.85,12.55
5469,2868,46,1,500.59,100.12
5470,2868,14,1,796.41,159.28
5471,2868,36,1,127.23,25.45
5472,2869,37,2,255.27,76.58
5473,2869,23,1,365.58,54.84
5474,2869,40,1,11.32,1.7
5475,2870,16,1,123.03,12.3
5476,2870,1,1,465.94,46.59
5477,2870,19,1,578.53,57.85
5478,2871,16,1,123.03,0.0
5479,2871,36,1,127.23,0.0
5480,2872,7,1,607.15,0.0
5481,2873,3,1,414.71,124.41
5482,2874,25,1,670.68,201.2
5483,2875,37,3,255.27,76.58
5484,2876,47,1,574.13,57.41
5485,2877,8,1,785.96,157.19
5486,2877,43,1,34.39,6.88
5487,2878,29,1,619.47,123.89
5488,2879,36,1,127.23,12.72
5489,2880,24,1,625.05,93.76
5490,2880,48,1,211.59,31.74
5491,2880,15,1,645.47,96.82
5492,2880,41,1,582.42,87.36
5493,2881,37,1,255.27,0.0
5494,2881,36,2,127.23,0.0
5495,2881,40,1,11.32,0.0
5496,2881,1,1,465.94,0.0
5497,2882,47,1,574.13,57.41
5498,2882,30,1,566.48,56.65
5499,2883,1,1,465.94,0.0
5500,2884,23,2,365.58,219.35
5501,2884,8,1,785.96,235.79
5502,2885,44,2,375.48,225.29
5503,2885,39,3,22.96,20.66
5504,2886,9,3,68.23,61.41
5505,2886,3,1,414.71,124.41
5506,2886,28,4,560.0,672.0
5507,2886,25,1,670.68,201.2
5508,2886,31,1,362.11,108.63
5509,2887,21,1,223.49,44.7
5510,2887,10,2,631.18,252.47
5511,2888,35,2,562.97,168.89
5512,2889,44,1,375.48,112.64
5513,2890,2,1,15.91,1.59
5514,2890,27,2,707.76,141.55
5515,2891,24,1,625.05,62.5
5516,2892,30,1,566.48,84.97
5517,2893,16,1,123.03,12.3
5518,2893,11,5,792.78,396.39
5519,2894,36,1,127.23,0.0
5520,2895,22,1,466.05,139.81
5521,2896,4,1,600.54,60.05
5522,2896,45,1,367.04,36.7
5523,2897,44,1,375.48,56.32
5524,2898,8,1,785.96,0.0
5525,2898,43,1,34.39,0.0
5526,2898,44,1,375.48,0.0
5527,2898,49,2,283.23,0.0
5528,2899,9,1,68.23,0.0
5529,2900,45,4,367.04,0.0
5530,2900,44,1,375.48,0.0
5531,2900,29,1,619.47,0.0
5532,2901,45,1,367.04,0.0
5533,2902,23,2,365.58,73.12
5534,2903,6,1,91.52,27.46
5535,2903,24,1,625.05,187.51
5536,2903,20,1,270.47,81.14
5537,2904,44,1,375.48,56.32
5538,2905,21,1,223.49,33.52
5539,2906,14,1,796.41,79.64
5540,2906,44,1,375.48,37.55
5541,2906,22,1,466.05,46.61
5542,2906,38,1,625.69,62.57
5543,2906,21,1,223.49,22.35
5544,2907,13,1,779.74,155.95
5545,2908,7,1,607.15,121.43
5546,2908,38,1,625.69,125.14
5547,2908,1,1,465.94,93.19
5548,2908,14,1,796.41,159.28
5549,2909,3,1,414.71,41.47
5550,2909,40,4,11.32,4.53
5551,2910,21,1,223.49,33.52
5552,2910,11,1,792.78,118.92
5553,2911,23,1,365.58,0.0
5554,2911,20,1,270.47,0.0
5555,2911,15,1,645.47,0.0
5556,2912,50,1,537.63,53.76
5557,2912,16,1,123.03,12.3
5558,2913,28,1,560.0,56.0
5559,2914,21,1,223.49,22.35
5560,2915,47,1,574.13,86.12
5561,2915,1,2,465.94,139.78
5562,2916,2,2,15.91,4.77
5563,2916,49,3,283.23,127.45
5564,2916,16,1,123.03,18.45
5565,2917,30,1,566.48,113.3
5566,2917,36,1,127.23,25.45
5567,2918,29,4,619.47,371.68
5568,2919,24,1,625.05,187.51
5569,2920,48,1,211.59,63.48
5570,2921,6,2,91.52,27.46
5571,2921,20,1,270.47,40.57
5572,2922,12,1,207.76,20.78
5573,2923,28,1,560.0,168.0
5574,2924,12,1,207.76,20.78
5575,2924,4,1,600.54,60.05
5576,2925,29,1,619.47,123.89
5577,2925,2,1,15.91,3.18
5578,2926,46,2,500.59,200.24
5579,2926,35,1,562.97,112.59
5580,2927,35,1,562.97,84.45
5581,2928,14,3,796.41,477.85
5582,2928,18,2,563.05,225.22
5583,2928,42,1,52.69,10.54
5584,2929,2,1,15.91,3.18
5585,2930,43,1,34.39,5.16
5586,2931,34,1,375.85,56.38
5587,2931,29,1,619.47,92.92
5588,2932,39,1,22.96,0.0
5589,2933,4,1,600.54,60.05
5590,2933,10,1,631.18,63.12
5591,2933,22,1,466.05,46.61
5592,2933,5,2,421.71,84.34
5593,2934,13,1,779.74,233.92
5594,2935,46,1,500.59,100.12
5595,2936,39,1,22.96,6.89
5596,2937,42,1,52.69,10.54
5597,2937,24,1,625.05,125.01
5598,2937,11,2,792.78,317.11
5599,2937,2,1,15.91,3.18
5600,2938,13,1,779.74,0.0
5601,2938,12,2,207.76,0.0
5602,2938,46,1,500.59,0.0
5603,2939,12,1,207.76,31.16
5604,2939,38,1,625.69,93.85
5605,2939,22,1,466.05,69.91
5606,2940,14,1,796.41,238.92
5607,2941,17,1,537.5,161.25
5608,2941,26,1,584.12,175.24
5609,2941,31,1,362.11,108.63
5610,2941,29,1,619.47,185.84
5611,2942,50,1,537.63,0.0
5612,2942,3,1,414.71,0.0
5613,2942,20,1,270.47,0.0
5614,2942,1,3,465.94,0.0
5615,2942,11,1,792.78,0.0
5616,2943,29,1,619.47,123.89
5617,2943,21,1,223.49,44.7
5618,2943,1,1,465.94,93.19
5619,2944,38,1,625.69,62.57
5620,2944,27,1,707.76,70.78
5621,2945,1,1,465.94,93.19
5622,2946,30,4,566.48,226.59
5623,2946,15,1,645.47,64.55
5624,2947,19,2,578.53,347.12
5625,2948,19,1,578.53,57.85
5626,2949,43,1,34.39,3.44
5627,2949,1,1,465.94,46.59
5628,2949,32,1,41.85,4.19
5629,2950,8,1,785.96,117.89
5630,2950,21,1,223.49,33.52
5631,2951,32,4,41.85,25.11
5632,2951,33,1,564.13,84.62
5633,2952,39,1,22.96,3.44
5634,2953,12,1,207.76,41.55
5635,2954,34,1,375.85,56.38
5636,2955,40,1,11.32,3.4
5637,2955,15,2,645.47,387.28
5638,2956,35,1,562.97,0.0
5639,2956,5,1,421.71,0.0
5640,2956,33,1,564.13,0.0
5641,2956,12,2,207.76,0.0
5642,2957,21,1,223.49,33.52
5643,2958,30,1,566.48,0.0
5644,2959,47,1,574.13,0.0
5645,2959,2,1,15.91,0.0
5646,2959,1,1,465.94,0.0
5647,2960,26,1,584.12,58.41
5648,2960,27,1,707.76,70.78
5649,2961,27,1,707.76,106.16
5650,2961,22,2,466.05,139.81
5651,2962,18,1,563.05,112.61
5652,2962,46,1,500.59,100.12
5653,2962,29,1,619.47,123.89
5654,2962,40,1,11.32,2.26
5655,2962,22,1,466.05,93.21
5656,2963,1,1,465.94,69.89
5657,2964,32,1,41.85,0.0
5658,2964,40,1,11.32,0.0
5659,2965,8,1,785.96,0.0
5660,2965,41,1,582.42,0.0
5661,2965,37,1,255.27,0.0
5662,2965,14,2,796.41,0.0
5663,2966,20,1,270.47,40.57
5664,2966,28,1,560.0,84.0
5665,2966,29,1,619.47,92.92
5666,2967,48,1,211.59,0.0
5667,2968,20,1,270.47,0.0
5668,2969,6,2,91.52,18.3
5669,2970,49,1,283.23,56.65
5670,2970,22,1,466.05,93.21
5671,2970,1,2,465.94,186.38
5672,2971,9,1,68.23,10.23
5673,2971,10,1,631.18,94.68
5674,2971,12,1,207.76,31.16
5675,2971,37,1,255.27,38.29
5676,2972,46,3,500.59,450.53
5677,2972,31,2,362.11,217.27
5678,2972,49,1,283.23,84.97
5679,2973,11,1,792.78,158.56
5680,2973,16,1,123.03,24.61
5681,2973,3,1,414.71,82.94
5682,2974,21,1,223.49,0.0
5683,2974,48,1,211.59,0.0
5684,2975,40,1,11.32,1.7
5685,2975,10,1,631.18,94.68
5686,2975,41,1,582.42,87.36
5687,2975,24,1,625.05,93.76
5688,2976,40,1,11.32,1.7
5689,2976,25,1,670.68,100.6
5690,2977,37,2,255.27,153.16
5691,2977,41,1,582.42,174.73
5692,2977,11,1,792.78,237.83
5693,2978,35,1,562.97,84.45
5694,2978,48,1,211.59,31.74
5695,2978,9,1,68.23,10.23
5696,2979,20,1,270.47,81.14
5697,2980,5,1,421.71,0.0
5698,2980,11,1,792.78,0.0
5699,2980,35,1,562.97,0.0
5700,2981,41,1,582.42,0.0
5701,2982,24,2,625.05,250.02
5702,2982,37,1,255.27,51.05
5703,2982,19,1,578.53,115.71
5704,2983,26,4,584.12,233.65
5705,2983,35,1,562.97,56.3
5706,2984,28,1,560.0,112.0
5707,2984,20,1,270.47,54.09
5708,2984,37,1,255.27,51.05
5709,2985,37,1,255.27,38.29
5710,2986,6,2,91.52,27.46
5711,2987,25,5,670.68,503.01
5712,2987,8,1,785.96,117.89
5713,2987,23,1,365.58,54.84
5714,2987,1,1,465.94,69.89
5715,2988,3,2,414.71,124.41
5716,2989,29,1,619.47,123.89
5717,2990,27,5,707.76,1061.64
5718,2991,14,4,796.41,0.0
5719,2992,38,1,625.69,125.14
5720,2992,47,1,574.13,114.83
5721,2992,15,1,645.47,129.09
5722,2993,12,1,207.76,0.0
5723,2994,30,2,566.48,0.0
5724,2995,41,1,582.42,116.48
5725,2996,3,1,414.71,124.41
5726,2997,33,4,564.13,338.48
5727,2998,44,1,375.48,56.32
5728,2999,31,1,362.11,72.42
5729,3000,46,1,500.59,75.09
5730,3001,37,1,255.27,38.29
5731,3002,15,1,645.47,129.09
5732,3003,15,1,645.47,0.0
5733,3004,40,1,11.32,0.0
5734,3004,24,1,625.05,0.0
5735,3004,20,1,270.47,0.0
5736,3004,32,1,41.85,0.0
5737,3004,17,1,537.5,0.0
5738,3005,26,1,584.12,58.41
5739,3005,33,3,564.13,169.24
5740,3005,21,1,223.49,22.35
5741,3005,45,1,367.04,36.7
5742,3005,47,1,574.13,57.41
5743,3006,34,1,375.85,0.0
5744,3007,27,1,707.76,0.0
5745,3008,9,1,68.23,6.82
5746,3009,48,1,211.59,21.16
5747,3010,25,1,670.68,134.14
5748,3010,44,1,375.48,75.1
5749,3011,15,1,645.47,193.64
5750,3012,10,1,631.18,0.0
5751,3013,31,1,362.11,36.21
5752,3013,18,1,563.05,56.3
5753,3013,44,1,375.48,37.55
5754,3013,23,1,365.58,36.56
5755,3014,5,1,421.71,84.34
5756,3014,35,2,562.97,225.19
5757,3015,2,2,15.91,4.77
5758,3015,48,1,211.59,31.74
5759,3015,21,1,223.49,33.52
5760,3016,11,1,792.78,118.92
5761,3017,33,1,564.13,84.62
5762,3018,1,1,465.94,93.19
5763,3018,30,1,566.48,113.3
5764,3018,39,1,22.96,4.59
5765,3019,9,1,68.23,20.47
5766,3020,48,1,211.59,31.74
5767,3020,17,1,537.5,80.62
5768,3021,21,1,223.49,44.7
5769,3022,23,1,365.58,0.0
5770,3022,30,1,566.48,0.0
5771,3023,24,1,625.05,0.0
5772,3023,8,1,785.96,0.0
5773,3024,14,3,796.41,716.77
5774,3025,10,1,631.18,126.24
5775,3025,3,1,414.71,82.94
5776,3026,7,1,607.15,182.14
5777,3026,26,1,584.12,175.24
5778,3026,1,1,465.94,139.78
5779,3026,37,1,255.27,76.58
5780,3027,6,1,91.52,18.3
5781,3028,17,1,537.5,161.25
5782,3028,13,3,779.74,701.77
5783,3029,23,1,365.58,36.56
5784,3029,20,1,270.47,27.05
5785,3030,26,1,584.12,58.41
5786,3031,2,1,15.91,0.0
5787,3031,23,1,365.58,0.0
5788,3032,42,2,52.69,15.81
5789,3032,7,1,607.15,91.07
5790,3032,9,2,68.23,20.47
5791,3032,35,4,562.97,337.78
5792,3033,12,1,207.76,31.16
5793,3033,8,4,785.96,471.58
5794,3033,2,4,15.91,9.55
5795,3034,49,2,283.23,169.94
5796,3034,2,1,15.91,4.77
5797,3034,40,1,11.32,3.4
5798,3035,36,1,127.23,0.0
5799,3036,29,1,619.47,0.0
5800,3036,19,1,578.53,0.0
5801,3037,50,1,537.63,0.0
5802,3037,47,2,574.13,0.0
5803,3037,23,1,365.58,0.0
5804,3037,5,1,421.71,0.0
5805,3038,17,1,537.5,161.25
5806,3039,5,1,421.71,63.26
5807,3040,32,1,41.85,4.19
5808,3040,49,1,283.23,28.32
5809,3040,42,1,52.69,5.27
5810,3041,18,2,563.05,225.22
5811,3041,29,1,619.47,123.89
5812,3042,33,1,564.13,0.0
5813,3043,36,1,127.23,19.08
5814,3044,6,1,91.52,18.3
5815,3044,29,1,619.47,123.89
5816,3045,8,1,785.96,117.89
5817,3045,27,1,707.76,106.16
5818,3045,22,1,466.05,69.91
5819,3046,34,1,375.85,56.38
5820,3046,42,2,52.69,15.81
5821,3046,35,1,562.97,84.45
5822,3047,10,1,631.18,189.35
5823,3048,30,1,566.48,56.65
5824,3048,16,2,123.03,24.61
5825,3048,25,1,670.68,67.07
5826,3049,15,2,645.47,193.64
5827,3050,1,1,465.94,46.59
5828,3051,33,1,564.13,112.83
5829,3051,38,1,625.69,125.14
5830,3052,32,1,41.85,12.55
5831,3052,28,1,560.0,168.0
5832,3052,39,1,22.96,6.89
5833,3053,14,1,796.41,159.28
5834,3053,1,2,465.94,186.38
5835,3053,21,2,223.49,89.4
5836,3053,2,1,15.91,3.18
5837,3054,22,1,466.05,0.0
5838,3054,41,2,582.42,0.0
5839,3055,25,4,670.68,0.0
5840,3055,17,1,537.5,0.0
5841,3055,2,1,15.91,0.0
5842,3055,48,1,211.59,0.0
5843,3055,5,1,421.71,0.0
5844,3056,40,1,11.32,1.13
5845,3056,12,2,207.76,41.55
5846,3056,19,1,578.53,57.85
5847,3056,5,1,421.71,42.17
5848,3056,29,1,619.47,61.95
5849,3057,1,1,465.94,0.0
5850,3057,49,1,283.23,0.0
5851,3057,23,1,365.58,0.0
5852,3058,21,1,223.49,67.05
5853,3058,24,1,625.05,187.51
5854,3058,31,1,362.11,108.63
5855,3058,8,1,785.96,235.79
5856,3059,23,3,365.58,0.0
5857,3060,2,1,15.91,3.18
5858,3060,19,1,578.53,115.71
5859,3061,8,2,785.96,314.38
5860,3062,37,1,255.27,25.53
5861,3063,1,1,465.94,139.78
5862,3063,2,1,15.91,4.77
5863,3064,43,1,34.39,10.32
5864,3065,37,1,255.27,51.05
5865,3066,33,1,564.13,112.83
5866,3067,3,1,414.71,124.41
5867,3068,1,1,465.94,93.19
