order_id,customer_id,order_date,promotion_id
1447,577,2025-08-19 00:00:00,4
1448,246,2026-04-30 00:00:00,3
1449,6,2025-08-30 00:00:00,2
1450,320,2025-11-24 00:00:00,5
1451,289,2025-10-21 00:00:00,4
1452,622,2025-05-25 00:00:00,5
1453,418,2025-11-20 00:00:00,5
1454,947,2026-07-01 00:00:00,3
1455,685,2025-12-21 00:00:00,2
1456,197,2026-03-05 00:00:00,2
1457,765,2025-12-22 00:00:00,4
1458,427,2026-05-07 00:00:00,5
1459,627,2026-06-18 00:00:00,2
1460,203,2026-03-08 00:00:00,5
1461,584,2026-04-13 00:00:00,2
1462,33,2025-07-24 00:00:00,2
1463,651,2026-03-13 00:00:00,5
1464,838,2025-09-15 00:00:00,1
1465,766,2026-01-05 00:00:00,2
1466,672,2026-05-13 00:00:00,1
1467,833,2025-04-22 00:00:00,5
1468,766,2026-05-30 00:00:00,2
1469,14,2025-09-28 00:00:00,4
1470,631,2026-03-08 00:00:00,1
1471,310,2026-04-16 00:00:00,5
1472,825,2026-03-04 00:00:00,5
1473,104,2026-02-01 00:00:00,4
1474,911,2026-04-26 00:00:00,1
1475,676,2026-04-23 00:00:00,2
1476,148,2025-07-25 00:00:00,5
1477,193,2025-09-22 00:00:00,5
1478,925,2026-06-15 00:00:00,2
1479,40,2026-04-19 00:00:00,1
1480,816,2026-04-27 00:00:00,2
1481,918,2026-05-24 00:00:00,1
1482,822,2026-02-27 00:00:00,4
1483,157,2026-06-14 00:00:00,3
1484,983,2026-05-04 00:00:00,1
1485,876,2025-02-15 00:00:00,1
1486,437,2025-12-13 00:00:00,5
1487,46,2025-05-19 00:00:00,4
1488,323,2026-04-07 00:00:00,5
1489,710,2025-12-19 00:00:00,3
1490,259,2025-04-06 00:00:00,1
1491,212,2025-12-17 00:00:00,4
1492,87,2025-11-16 00:00:00,4
1493,627,2025-05-11 00:00:00,5
1494,616,2026-02-20 00:00:00,3
1495,497,2025-12-17 00:00:00,5
1496,905,2026-05-02 00:00:00,3
1497,546,2026-05-30 00:00:00,5
1498,40,2026-06-19 00:00:00,5
1499,34,2025-11-01 00:00:00,1
1500,165,2026-01-02 00:00:00,3
1501,60,2026-03-24 00:00:00,4
1502,86,2026-04-09 00:00:00,1
1503,426,2026-02-11 00:00:00,4
1504,575,2025-09-23 00:00:00,1
1505,437,2026-02-26 00:00:00,3
1506,156,2026-05-18 00:00:00,4
1507,545,2025-07-30 00:00:00,1
1508,625,2026-04-23 00:00:00,3
1509,521,2025-08-11 00:00:00,3
1510,762,2026-02-12 00:00:00,3
1511,586,2025-09-22 00:00:00,2
1512,836,2026-01-08 00:00:00,2
1513,692,2026-02-26 00:00:00,4
1514,229,2025-02-08 00:00:00,4
1515,26,2025-10-06 00:00:00,1
1516,789,2026-02-03 00:00:00,1
1517,87,2025-04-04 00:00:00,5
1518,361,2026-01-11 00:00:00,1
1519,566,2025-11-07 00:00:00,2
1520,853,2026-06-01 00:00:00,3
1521,671,2026-06-11 00:00:00,1
1522,929,2026-01-24 00:00:00,4
1523,462,2025-09-21 00:00:00,2
1524,930,2026-05-28 00:00:00,2
1525,935,2026-01-26 00:00:00,3
1526,958,2026-01-07 00:00:00,3
1527,602,2025-12-23 00:00:00,4
1528,13,2026-01-20 00:00:00,1
1529,974,2025-07-04 00:00:00,1
1530,597,2026-05-27 00:00:00,2
1531,665,2026-04-19 00:00:00,1
1532,230,2026-01-06 00:00:00,3
1533,677,2025-08-05 00:00:00,3
1534,956,2026-02-07 00:00:00,4
1535,18,2026-06-04 00:00:00,1
1536,60,2026-02-05 00:00:00,1
1537,202,2026-02-14 00:00:00,1
1538,913,2026-05-21 00:00:00,1
1539,782,2026-02-13 00:00:00,2
1540,399,2026-05-08 00:00:00,4
1541,832,2025-07-09 00:00:00,1
1542,317,2025-11-02 00:00:00,2
1543,706,2026-02-07 00:00:00,2
1544,626,2026-01-06 00:00:00,2
1545,237,2026-05-25 00:00:00,4
1546,416,2026-06-19 00:00:00,2
1547,452,2025-02-24 00:00:00,2
1548,612,2025-11-12 00:00:00,3
1549,367,2025-09-30 00:00:00,4
1550,307,2026-06-01 00:00:00,4
1551,38,2026-06-23 00:00:00,1
1552,735,2026-03-27 00:00:00,2
1553,638,2025-12-19 00:00:00,1
1554,923,2026-02-14 00:00:00,2
1555,853,2026-04-21 00:00:00,3
1556,550,2026-03-28 00:00:00,4
1557,798,2025-12-01 00:00:00,3
1558,453,2025-10-31 00:00:00,2
1559,470,2026-04-13 00:00:00,3
1560,420,2026-01-09 00:00:00,4
1561,273,2025-05-22 00:00:00,1
1562,25,2026-02-23 00:00:00,5
1563,861,2025-11-06 00:00:00,1
1564,36,2026-05-29 00:00:00,2
1565,670,2026-05-05 00:00:00,3
1566,906,2026-01-05 00:00:00,4
1567,926,2025-12-02 00:00:00,5
1568,817,2026-01-24 00:00:00,4
1569,927,2025-11-07 00:00:00,3
1570,59,2026-03-05 00:00:00,4
1571,576,2025-06-29 00:00:00,5
1572,197,2025-12-23 00:00:00,1
1573,841,2026-03-10 00:00:00,5
1574,314,2026-03-08 00:00:00,1
1575,137,2025-09-28 00:00:00,4
1576,790,2025-11-28 00:00:00,4
1577,544,2025-05-09 00:00:00,2
1578,357,2026-04-19 00:00:00,5
1579,855,2025-08-05 00:00:00,5
1580,65,2025-04-01 00:00:00,3
1581,45,2026-02-18 00:00:00,1
1582,747,2026-03-12 00:00:00,2
1583,513,2025-12-27 00:00:00,1
1584,95,2025-09-30 00:00:00,5
1585,379,2025-08-21 00:00:00,1
1586,585,2026-02-10 00:00:00,2
1587,557,2026-03-28 00:00:00,2
1588,999,2026-02-04 00:00:00,1
1589,457,2025-08-05 00:00:00,5
1590,27,2026-01-18 00:00:00,5
1591,790,2025-12-31 00:00:00,4
1592,738,2025-05-14 00:00:00,4
1593,173,2026-06-20 00:00:00,2
1594,428,2025-12-19 00:00:00,5
1595,356,2026-04-08 00:00:00,2
1596,775,2026-03-02 00:00:00,2
1597,28,2026-05-21 00:00:00,1
1598,977,2026-06-19 00:00:00,4
1599,990,2025-06-25 00:00:00,5
1600,262,2026-03-23 00:00:00,4
1601,926,2026-02-21 00:00:00,5
1602,818,2026-06-12 00:00:00,4
1603,992,2025-07-14 00:00:00,3
1604,515,2026-04-04 00:00:00,4
1605,975,2026-03-06 00:00:00,2
1606,987,2026-05-19 00:00:00,2
1607,74,2025-07-08 00:00:00,3
1608,68,2026-04-25 00:00:00,5
1609,659,2025-10-22 00:00:00,5
1610,139,2026-06-06 00:00:00,3
1611,901,2026-05-14 00:00:00,1
1612,637,2026-06-08 00:00:00,4
1613,65,2025-05-22 00:00:00,5
1614,571,2025-11-30 00:00:00,3
1615,442,2026-02-23 00:00:00,4
1616,591,2026-05-20 00:00:00,5
1617,375,2026-05-09 00:00:00,5
1618,78,2026-04-09 00:00:00,2
1619,305,2026-06-28 00:00:00,3
1620,885,2025-04-24 00:00:00,5
1621,986,2026-03-29 00:00:00,5
1622,21,2026-05-28 00:00:00,1
1623,642,2026-02-03 00:00:00,1
1624,694,2026-05-07 00:00:00,4
1625,599,2026-05-20 00:00:00,1
1626,244,2026-04-07 00:00:00,5
1627,820,2025-05-12 00:00:00,1
1628,275,2026-03-19 00:00:00,3
1629,942,2025-12-14 00:00:00,5
1630,269,2025-06-09 00:00:00,5
1631,606,2025-10-10 00:00:00,5
1632,40,2026-07-01 00:00:00,2
1633,400,2026-04-24 00:00:00,4
1634,46,2026-03-20 00:00:00,3
1635,963,2026-06-26 00:00:00,2
1636,208,2026-02-24 00:00:00,5
1637,110,2026-03-24 00:00:00,2
1638,94,2025-07-24 00:00:00,3
1639,354,2026-06-02 00:00:00,2
1640,277,2026-05-22 00:00:00,2
1641,98,2025-12-25 00:00:00,5
1642,915,2026-06-19 00:00:00,2
1643,632,2025-09-01 00:00:00,1
1644,480,2025-12-14 00:00:00,4
1645,662,2025-09-29 00:00:00,5
1646,144,2026-03-09 00:00:00,5
1647,472,2026-02-19 00:00:00,2
1648,185,2025-08-01 00:00:00,3
1649,326,2026-03-06 00:00:00,1
1650,537,2026-03-13 00:00:00,5
1651,134,2025-08-22 00:00:00,5
1652,234,2025-10-11 00:00:00,1
1653,660,2026-04-15 00:00:00,4
1654,564,2025-11-14 00:00:00,3
1655,476,2026-04-06 00:00:00,3
1656,951,2026-06-29 00:00:00,2
1657,88,2026-06-10 00:00:00,2
1658,179,2026-01-15 00:00:00,2
1659,214,2026-02-04 00:00:00,3
1660,78,2026-04-21 00:00:00,2
1661,528,2026-04-12 00:00:00,1
1662,494,2026-06-10 00:00:00,4
1663,227,2025-08-13 00:00:00,4
1664,777,2026-06-07 00:00:00,3
1665,705,2026-03-18 00:00:00,3
1666,458,2025-08-08 00:00:00,5
1667,515,2026-04-10 00:00:00,2
1668,46,2025-12-02 00:00:00,2
1669,172,2025-12-07 00:00:00,4
1670,279,2025-07-29 00:00:00,4
1671,956,2025-04-18 00:00:00,3
1672,452,2026-04-26 00:00:00,3
1673,286,2026-04-08 00:00:00,3
1674,330,2026-06-17 00:00:00,3
1675,995,2026-01-11 00:00:00,1
1676,78,2026-06-12 00:00:00,3
1677,527,2026-02-01 00:00:00,3
1678,519,2025-11-28 00:00:00,3
1679,990,2025-08-27 00:00:00,2
1680,17,2026-03-10 00:00:00,1
1681,907,2026-02-11 00:00:00,1
1682,741,2025-12-06 00:00:00,2
1683,39,2026-01-05 00:00:00,1
1684,609,2026-06-15 00:00:00,1
1685,318,2025-09-08 00:00:00,3
1686,61,2026-04-18 00:00:00,3
1687,796,2026-06-06 00:00:00,1
1688,806,2025-12-01 00:00:00,4
1689,430,2025-08-13 00:00:00,1
1690,101,2026-06-26 00:00:00,1
1691,271,2025-07-17 00:00:00,3
1692,769,2026-05-14 00:00:00,5
1693,17,2026-03-05 00:00:00,4
1694,519,2026-01-12 00:00:00,3
1695,481,2026-02-11 00:00:00,1
1696,393,2026-06-07 00:00:00,5
1697,174,2025-09-01 00:00:00,3
1698,677,2026-04-03 00:00:00,5
1699,33,2026-03-22 00:00:00,3
1700,624,2026-04-18 00:00:00,3
1701,700,2025-10-15 00:00:00,2
1702,628,2026-06-13 00:00:00,4
1703,795,2025-10-22 00:00:00,5
1704,658,2026-04-14 00:00:00,1
1705,765,2026-02-14 00:00:00,4
1706,3,2026-01-15 00:00:00,4
1707,614,2026-02-20 00:00:00,1
1708,716,2026-03-30 00:00:00,1
1709,928,2025-08-10 00:00:00,2
1710,979,2026-03-03 00:00:00,2
1711,455,2026-04-20 00:00:00,3
1712,681,2026-05-10 00:00:00,4
1713,471,2026-02-09 00:00:00,1
1714,232,2026-05-28 00:00:00,1
1715,524,2026-05-13 00:00:00,1
1716,642,2026-02-17 00:00:00,2
1717,834,2026-01-22 00:00:00,3
1718,468,2026-03-06 00:00:00,4
1719,782,2026-03-05 00:00:00,1
1720,775,2026-01-20 00:00:00,4
1721,313,2025-10-07 00:00:00,5
1722,426,2026-02-22 00:00:00,1
1723,423,2025-08-30 00:00:00,2
1724,558,2025-09-12 00:00:00,3
1725,756,2026-05-13 00:00:00,4
1726,622,2026-04-20 00:00:00,2
1727,965,2026-04-17 00:00:00,3
1728,340,2025-09-17 00:00:00,2
1729,49,2026-04-22 00:00:00,4
1730,782,2026-01-30 00:00:00,1
1731,176,2026-04-03 00:00:00,2
1732,917,2025-06-16 00:00:00,3
1733,790,2025-09-03 00:00:00,5
1734,227,2025-05-07 00:00:00,2
1735,274,2025-09-27 00:00:00,4
1736,689,2025-03-12 00:00:00,2
1737,871,2026-05-26 00:00:00,4
1738,84,2026-02-05 00:00:00,1
1739,436,2026-04-03 00:00:00,4
1740,131,2025-10-10 00:00:00,4
1741,180,2025-09-01 00:00:00,4
1742,281,2025-12-25 00:00:00,2
1743,583,2026-02-12 00:00:00,3
1744,935,2025-07-02 00:00:00,5
1745,706,2026-02-11 00:00:00,2
1746,986,2026-02-15 00:00:00,3
1747,893,2025-10-26 00:00:00,5
1748,899,2026-05-30 00:00:00,1
1749,692,2026-06-12 00:00:00,5
1750,31,2026-05-23 00:00:00,3
1751,234,2026-01-04 00:00:00,3
1752,340,2026-05-02 00:00:00,5
1753,458,2025-04-18 00:00:00,2
1754,576,2025-08-24 00:00:00,1
1755,676,2026-06-22 00:00:00,3
1756,96,2026-02-15 00:00:00,4
1757,770,2025-08-04 00:00:00,1
1758,285,2025-10-26 00:00:00,4
1759,174,2025-08-24 00:00:00,2
1760,436,2026-05-09 00:00:00,5
1761,818,2026-05-02 00:00:00,3
1762,684,2026-05-06 00:00:00,4
1763,357,2026-02-28 00:00:00,4
1764,604,2026-04-20 00:00:00,4
1765,747,2026-03-26 00:00:00,5
1766,419,2026-06-12 00:00:00,2
1767,849,2026-01-15 00:00:00,1
1768,706,2026-02-03 00:00:00,2
1769,240,2026-03-29 00:00:00,5
1770,809,2026-06-19 00:00:00,1
1771,56,2025-09-18 00:00:00,1
1772,107,2025-10-03 00:00:00,1
1773,800,2026-04-19 00:00:00,1
1774,563,2025-09-25 00:00:00,5
1775,912,2025-11-06 00:00:00,1
1776,543,2026-06-24 00:00:00,2
1777,997,2025-10-03 00:00:00,4
1778,695,2026-04-12 00:00:00,1
1779,863,2025-05-21 00:00:00,2
1780,825,2026-02-20 00:00:00,3
1781,465,2025-06-25 00:00:00,4
1782,688,2025-12-05 00:00:00,2
1783,940,2025-12-22 00:00:00,5
1784,629,2025-11-22 00:00:00,1
1785,458,2026-02-13 00:00:00,3
1786,598,2025-05-08 00:00:00,5
1787,745,2026-02-01 00:00:00,2
1788,765,2026-05-18 00:00:00,1
1789,95,2026-03-19 00:00:00,5
1790,587,2025-07-20 00:00:00,4
1791,24,2026-02-19 00:00:00,1
1792,724,2026-04-30 00:00:00,5
1793,773,2025-11-23 00:00:00,1
1794,364,2025-12-05 00:00:00,4
1795,575,2026-03-11 00:00:00,2
1796,431,2025-11-14 00:00:00,5
1797,400,2026-06-07 00:00:00,4
1798,74,2026-06-14 00:00:00,1
1799,823,2026-03-22 00:00:00,4
1800,596,2026-02-07 00:00:00,1
1801,317,2026-04-04 00:00:00,2
1802,998,2025-08-27 00:00:00,4
1803,866,2026-01-11 00:00:00,1
1804,416,2025-03-29 00:00:00,4
1805,408,2026-06-20 00:00:00,1
1806,145,2025-12-03 00:00:00,5
1807,644,2025-08-18 00:00:00,1
1808,609,2025-12-18 00:00:00,3
1809,738,2026-02-07 00:00:00,2
1810,591,2026-05-27 00:00:00,5
1811,811,2026-01-30 00:00:00,2
1812,528,2026-06-02 00:00:00,2
1813,74,2025-07-26 00:00:00,1
1814,123,2025-10-16 00:00:00,3
1815,104,2026-01-17 00:00:00,2
1816,896,2026-01-03 00:00:00,5
1817,266,2025-11-29 00:00:00,4
1818,305,2026-01-24 00:00:00,4
1819,454,2025-10-08 00:00:00,1
1820,150,2025-12-28 00:00:00,5
1821,655,2026-01-12 00:00:00,5
1822,794,2026-04-15 00:00:00,1
1823,36,2026-03-10 00:00:00,4
1824,113,2025-06-28 00:00:00,1
1825,311,2026-01-24 00:00:00,2
1826,461,2026-05-20 00:00:00,4
1827,368,2026-02-23 00:00:00,2
1828,710,2025-05-29 00:00:00,2
1829,87,2025-11-03 00:00:00,2
1830,98,2026-05-21 00:00:00,5
1831,888,2026-04-21 00:00:00,1
1832,902,2026-03-10 00:00:00,2
1833,665,2025-06-14 00:00:00,5
1834,110,2026-05-13 00:00:00,4
1835,328,2025-10-17 00:00:00,2
1836,10,2025-08-05 00:00:00,3
1837,201,2026-05-22 00:00:00,1
1838,464,2026-02-13 00:00:00,4
1839,224,2026-03-31 00:00:00,2
1840,848,2026-04-02 00:00:00,3
1841,33,2025-10-05 00:00:00,5
1842,896,2025-08-07 00:00:00,4
1843,811,2026-01-05 00:00:00,1
1844,852,2026-05-17 00:00:00,3
1845,883,2025-11-25 00:00:00,4
1846,342,2025-11-27 00:00:00,5
1847,394,2026-06-15 00:00:00,1
1848,851,2026-05-20 00:00:00,1
1849,242,2025-12-20 00:00:00,3
1850,484,2026-02-04 00:00:00,4
1851,503,2026-06-04 00:00:00,5
1852,416,2025-10-14 00:00:00,3
1853,21,2025-10-14 00:00:00,1
1854,812,2026-03-16 00:00:00,1
1855,988,2026-01-06 00:00:00,5
1856,992,2026-01-29 00:00:00,4
1857,87,2026-06-11 00:00:00,3
1858,511,2025-08-16 00:00:00,3
1859,649,2025-11-18 00:00:00,2
1860,394,2026-05-30 00:00:00,5
1861,416,2025-06-12 00:00:00,3
1862,103,2026-02-13 00:00:00,2
1863,833,2025-09-28 00:00:00,1
1864,558,2025-02-26 00:00:00,3
1865,490,2026-04-02 00:00:00,2
1866,357,2026-06-27 00:00:00,5
1867,636,2026-01-24 00:00:00,3
1868,962,2026-04-09 00:00:00,4
1869,781,2025-08-15 00:00:00,1
1870,97,2026-05-13 00:00:00,2
1871,591,2026-03-07 00:00:00,4
1872,701,2026-04-23 00:00:00,3
1873,19,2026-05-31 00:00:00,4
1874,926,2026-04-03 00:00:00,3
1875,890,2025-03-12 00:00:00,5
1876,985,2026-04-07 00:00:00,3
1877,10,2025-06-18 00:00:00,4
1878,631,2025-11-23 00:00:00,5
1879,12,2026-03-21 00:00:00,2
1880,550,2026-04-07 00:00:00,3
1881,320,2026-06-18 00:00:00,1
1882,462,2025-08-21 00:00:00,5
1883,864,2026-02-05 00:00:00,1
1884,174,2025-10-10 00:00:00,4
1885,154,2025-12-18 00:00:00,2
1886,659,2025-12-11 00:00:00,1
1887,535,2025-12-05 00:00:00,2
1888,472,2026-04-25 00:00:00,2
1889,288,2026-05-04 00:00:00,4
1890,123,2026-06-09 00:00:00,2
1891,896,2026-06-21 00:00:00,2
1892,817,2026-05-10 00:00:00,1
1893,962,2026-02-06 00:00:00,1
1894,513,2026-02-20 00:00:00,5
1895,255,2026-04-01 00:00:00,4
1896,138,2026-06-17 00:00:00,3
1897,849,2026-05-03 00:00:00,1
1898,846,2026-03-14 00:00:00,3
1899,762,2026-01-24 00:00:00,4
1900,908,2025-12-14 00:00:00,5
1901,712,2026-03-30 00:00:00,4
1902,330,2026-01-28 00:00:00,3
1903,495,2026-03-05 00:00:00,5
1904,352,2025-03-25 00:00:00,1
1905,677,2026-04-22 00:00:00,4
1906,268,2026-03-27 00:00:00,1
1907,943,2026-05-13 00:00:00,1
1908,98,2026-05-31 00:00:00,2
1909,496,2026-03-16 00:00:00,3
1910,971,2026-06-26 00:00:00,1
1911,952,2026-06-02 00:00:00,2
1912,897,2026-02-21 00:00:00,3
1913,684,2026-04-10 00:00:00,5
1914,9,2026-05-08 00:00:00,2
1915,262,2026-03-18 00:00:00,2
1916,845,2025-08-21 00:00:00,1
1917,618,2026-06-10 00:00:00,4
1918,329,2026-05-22 00:00:00,1
1919,292,2026-05-22 00:00:00,4
1920,138,2025-11-22 00:00:00,1
1921,523,2025-09-11 00:00:00,4
1922,685,2025-07-25 00:00:00,3
1923,522,2026-06-27 00:00:00,4
1924,458,2025-09-06 00:00:00,3
1925,839,2026-02-26 00:00:00,4
1926,962,2026-03-11 00:00:00,3
1927,119,2025-09-26 00:00:00,1
1928,682,2025-06-13 00:00:00,4
1929,91,2025-07-05 00:00:00,1
1930,457,2026-05-10 00:00:00,4
1931,558,2026-02-04 00:00:00,4
1932,619,2026-04-18 00:00:00,2
1933,62,2025-08-01 00:00:00,1
1934,790,2025-10-31 00:00:00,1
1935,120,2026-05-31 00:00:00,2
1936,137,2026-06-24 00:00:00,2
1937,15,2026-04-11 00:00:00,2
1938,417,2026-02-17 00:00:00,3
1939,537,2026-01-21 00:00:00,3
1940,122,2026-06-08 00:00:00,1
1941,424,2025-12-15 00:00:00,5
1942,217,2025-07-18 00:00:00,2
1943,228,2026-05-24 00:00:00,1
1944,218,2026-04-01 00:00:00,4
1945,312,2026-04-30 00:00:00,4
1946,451,2025-06-20 00:00:00,5
1947,43,2026-04-29 00:00:00,4
1948,457,2025-04-11 00:00:00,2
1949,728,2025-09-28 00:00:00,5
1950,565,2025-08-15 00:00:00,1
1951,545,2025-07-27 00:00:00,2
1952,620,2025-12-19 00:00:00,2
1953,714,2026-04-08 00:00:00,1
1954,588,2025-09-10 00:00:00,1
1955,569,2025-11-14 00:00:00,2
1956,958,2025-10-09 00:00:00,4
1957,884,2026-02-28 00:00:00,5
1958,854,2026-05-14 00:00:00,5
1959,119,2025-10-25 00:00:00,3
1960,703,2025-09-17 00:00:00,4
1961,483,2026-02-25 00:00:00,5
1962,479,2025-11-07 00:00:00,2
1963,625,2026-06-18 00:00:00,2
1964,178,2026-06-05 00:00:00,1
1965,161,2026-06-14 00:00:00,3
1966,579,2025-11-12 00:00:00,1
1967,525,2026-01-22 00:00:00,5
1968,793,2025-12-29 00:00:00,1
1969,425,2026-02-13 00:00:00,5
1970,5,2025-12-11 00:00:00,3
1971,637,2026-01-18 00:00:00,2
1972,939,2026-03-05 00:00:00,5
1973,269,2025-04-13 00:00:00,3
1974,614,2026-02-15 00:00:00,4
1975,299,2026-04-28 00:00:00,1
1976,375,2026-06-16 00:00:00,2
1977,867,2026-03-11 00:00:00,1
1978,256,2026-02-11 00:00:00,5
1979,472,2026-02-10 00:00:00,3
1980,318,2026-01-13 00:00:00,3
1981,775,2026-01-02 00:00:00,3
1982,164,2026-03-16 00:00:00,5
1983,337,2026-01-07 00:00:00,1
1984,212,2026-01-18 00:00:00,3
1985,449,2026-01-26 00:00:00,1
1986,437,2026-06-19 00:00:00,1
1987,748,2026-05-31 00:00:00,5
1988,134,2025-09-14 00:00:00,4
1989,273,2026-06-16 00:00:00,3
1990,604,2026-02-22 00:00:00,4
1991,683,2026-03-17 00:00:00,5
1992,5,2025-08-06 00:00:00,3
1993,474,2026-04-25 00:00:00,3
1994,280,2026-01-05 00:00:00,5
1995,115,2026-03-03 00:00:00,2
1996,171,2026-03-27 00:00:00,3
1997,572,2026-04-18 00:00:00,4
1998,914,2026-01-23 00:00:00,3
1999,288,2026-02-10 00:00:00,1
2000,474,2026-06-20 00:00:00,3
2001,88,2026-06-25 00:00:00,3
2002,682,2025-06-12 00:00:00,2
2003,651,2026-05-21 00:00:00,3
2004,321,2026-04-07 00:00:00,1
2005,787,2026-06-02 00:00:00,5
2006,844,2026-02-25 00:00:00,3
2007,877,2026-03-30 00:00:00,5
2008,130,2026-02-20 00:00:00,1
2009,680,2025-10-06 00:00:00,2
2010,825,2026-01-29 00:00:00,5
2011,302,2025-11-18 00:00:00,5
2012,775,2025-12-08 00:00:00,4
2013,839,2026-02-14 00:00:00,3
2014,885,2025-05-01 00:00:00,2
2015,184,2025-10-20 00:00:00,5
2016,377,2026-04-18 00:00:00,3
2017,191,2026-03-12 00:00:00,1
2018,174,2026-06-03 00:00:00,1
2019,336,2026-03-19 00:00:00,4
2020,239,2026-06-28 00:00:00,3
2021,365,2026-05-17 00:00:00,5
2022,258,2026-06-24 00:00:00,5
2023,418,2026-01-22 00:00:00,2
2024,105,2026-03-02 00:00:00,1
2025,598,2025-03-25 00:00:00,3
2026,911,2026-05-26 00:00:00,5
2027,963,2026-01-27 00:00:00,2
2028,893,2025-04-16 00:00:00,5
2029,966,2025-03-21 00:00:00,5
2030,339,2026-06-18 00:00:00,2
2031,854,2025-10-07 00:00:00,4
2032,830,2025-05-21 00:00:00,1
2033,708,2026-05-26 00:00:00,2
2034,823,2026-06-10 00:00:00,1
2035,176,2025-11-05 00:00:00,5
2036,583,2025-09-01 00:00:00,4
2037,304,2026-05-11 00:00:00,4
2038,564,2025-09-30 00:00:00,4
2039,97,2026-05-19 00:00:00,3
2040,718,2026-03-24 00:00:00,4
2041,468,2026-02-12 00:00:00,2
2042,204,2026-01-14 00:00:00,3
2043,969,2026-02-13 00:00:00,1
2044,939,2025-12-02 00:00:00,3
2045,461,2026-04-14 00:00:00,5
2046,782,2025-08-26 00:00:00,5
2047,491,2026-02-02 00:00:00,3
2048,643,2026-03-11 00:00:00,1
2049,221,2026-01-18 00:00:00,5
2050,438,2025-11-14 00:00:00,2
2051,692,2026-01-08 00:00:00,4
2052,591,2026-04-11 00:00:00,4
2053,65,2025-05-24 00:00:00,4
2054,50,2026-01-28 00:00:00,2
2055,54,2026-05-25 00:00:00,5
2056,453,2025-08-12 00:00:00,3
2057,937,2026-02-22 00:00:00,4
2058,235,2025-12-05 00:00:00,5
2059,46,2026-03-29 00:00:00,2
2060,811,2026-03-05 00:00:00,1
2061,664,2026-05-11 00:00:00,1
2062,133,2026-01-30 00:00:00,3
2063,70,2026-05-20 00:00:00,3
2064,344,2026-02-28 00:00:00,3
2065,339,2026-02-04 00:00:00,1
2066,127,2026-06-17 00:00:00,4
2067,548,2025-08-31 00:00:00,3
2068,735,2026-05-31 00:00:00,4
2069,228,2025-06-07 00:00:00,3
2070,358,2026-05-06 00:00:00,2
2071,316,2026-03-05 00:00:00,2
2072,80,2025-06-27 00:00:00,1
2073,747,2026-03-08 00:00:00,1
2074,644,2026-06-10 00:00:00,2
2075,121,2026-04-14 00:00:00,4
2076,417,2026-05-22 00:00:00,2
2077,807,2026-05-19 00:00:00,1
2078,285,2025-12-28 00:00:00,5
2079,64,2026-02-01 00:00:00,5
2080,241,2026-04-24 00:00:00,5
2081,178,2026-02-06 00:00:00,5
2082,634,2026-06-13 00:00:00,1
2083,472,2025-06-16 00:00:00,2
2084,82,2026-05-14 00:00:00,5
2085,336,2025-10-19 00:00:00,2
2086,312,2026-04-13 00:00:00,5
2087,477,2026-04-28 00:00:00,2
2088,431,2025-09-13 00:00:00,5
2089,522,2026-05-13 00:00:00,5
2090,264,2025-05-02 00:00:00,5
2091,933,2026-04-17 00:00:00,5
2092,554,2026-04-03 00:00:00,3
2093,841,2026-02-24 00:00:00,1
2094,333,2025-09-18 00:00:00,5
2095,663,2026-03-17 00:00:00,1
2096,413,2026-03-11 00:00:00,5
2097,162,2026-01-29 00:00:00,2
2098,552,2026-06-13 00:00:00,1
2099,965,2026-03-17 00:00:00,5
2100,974,2026-06-24 00:00:00,4
2101,43,2026-04-02 00:00:00,3
2102,117,2025-12-01 00:00:00,2
2103,634,2026-03-31 00:00:00,5
2104,14,2026-06-18 00:00:00,4
2105,943,2026-06-29 00:00:00,4
2106,205,2025-08-11 00:00:00,2
2107,102,2025-03-06 00:00:00,4
2108,937,2026-03-18 00:00:00,1
2109,819,2026-03-22 00:00:00,5
2110,829,2026-03-29 00:00:00,5
2111,38,2026-06-23 00:00:00,2
2112,654,2025-06-07 00:00:00,4
2113,309,2026-01-23 00:00:00,4
2114,704,2025-11-25 00:00:00,4
2115,160,2026-05-24 00:00:00,2
2116,31,2025-09-29 00:00:00,5
2117,25,2026-07-01 00:00:00,3
2118,635,2026-04-15 00:00:00,1
2119,42,2026-02-17 00:00:00,3
2120,168,2025-09-28 00:00:00,2
2121,469,2026-05-03 00:00:00,4
2122,983,2026-03-11 00:00:00,2
2123,424,2025-12-27 00:00:00,2
2124,207,2026-05-07 00:00:00,3
2125,638,2026-01-15 00:00:00,5
2126,647,2026-06-19 00:00:00,3
2127,36,2026-02-03 00:00:00,3
2128,883,2025-07-13 00:00:00,3
2129,57,2026-04-16 00:00:00,4
2130,170,2026-07-01 00:00:00,3
2131,150,2026-01-23 00:00:00,1
2132,582,2026-06-06 00:00:00,1
2133,183,2026-02-10 00:00:00,5
2134,310,2026-02-26 00:00:00,5
2135,323,2026-05-04 00:00:00,1
2136,101,2026-05-30 00:00:00,1
2137,917,2026-02-12 00:00:00,2
2138,85,2025-10-27 00:00:00,4
2139,17,2026-05-16 00:00:00,2
2140,768,2026-05-30 00:00:00,2
2141,671,2025-10-20 00:00:00,5
2142,510,2026-03-23 00:00:00,2
2143,359,2025-04-17 00:00:00,3
2144,470,2026-03-28 00:00:00,4
2145,901,2026-07-01 00:00:00,4
